x,y,z
1151.7475500938126,139.1458233863144,47.21641886508309
1150.2807508687565,138.79249816784773,48.6515758979911
1149.0043186546336,138.44187744850862,50.08260414463757
1148.8583331601737,137.4713835024455,51.142401288357235
1146.9863779720833,136.46734385120774,52.956808941056025
1145.526146577384,136.11811988862144,54.39643244968247
1143.7469998299512,135.77782137232506,55.48646641003236
1141.6110453088038,135.43885031607732,56.23713885414682
1140.7770816420998,134.80092593039146,56.95028328490255
1139.3761272028962,134.4682162680379,58.0292230833369
1136.55798921084,134.449797424752,58.43811491857548
1135.8232909844749,134.15847782315558,58.76409365891534
1133.5574146731178,133.83097834804906,59.159139317300514
1131.889861948873,133.52474414166414,59.51940925594371
1129.1530836544944,133.2110443913882,59.55814128674422
1126.7999262297342,133.224608326512,59.572888022695
1125.728113843623,133.57935645199916,59.535288405390325
1124.2734418204911,133.60819924127034,59.521002878865424
1121.498780746796,133.28309752670174,59.572195639080995
1119.670313015389,133.3027977292995,59.572940157937005
1116.473496030326,132.6325259074006,59.67177453802017
1114.4580184496995,132.64581002837966,59.68225982096282
1113.922997347353,133.33070407888,59.614923178411956
1112.079387208174,133.661359403904,59.27064495419295
1108.496900692924,132.65383521630253,59.40766878115833
1106.8392351001246,132.98899514159544,59.05525152631377
1105.1815638957867,133.32449590620323,58.702822551580944
1103.5027836022693,133.33606967990877,58.710774468197755
1101.6460676054273,133.34637490133778,58.37753732063802
1099.4028279811157,133.02309638840146,58.07693423098557
1096.964478428866,132.68569542091979,58.14412288918991
1094.1482704066132,132.01864876241294,57.895997177946626
1091.537324294207,131.98912999149846,57.97746127129599
1089.4920548167697,131.98765572195387,57.664621765633264
1087.4769606781404,131.9989154392092,57.67674285460379
1085.2316912938443,131.6698257398011,57.387600106279514
1082.844456814864,131.6636118816282,57.43197458893947
1081.2293763786201,132.32926257767483,57.397970001988426
1078.8796847303918,132.34320468961215,57.41094471516605
1076.4836248701952,132.02346735636922,57.10975055531553
1074.469723492704,132.03574644582218,57.12042378348773
1072.64233601235,132.058345244763,57.11311398060282
1070.8300739120518,132.39987794316028,57.09862389963404
1068.9858864864525,132.10123690036272,57.447826763293676
1067.361468342662,132.4550011604097,57.41365990708876
1065.3497606193387,132.4703073872609,57.42071596264617
1063.1876552678573,132.49503949036924,57.76166280941345
1061.1769802879512,132.51143595046702,57.767376621286836
1058.7778778185607,132.18732910856806,57.81647875442881
1056.634212953552,132.5316767410202,58.14852329787663
1054.9971339684498,132.5688338665319,58.46566707108282
1052.9884482571115,132.58712100509163,58.469022300828456
1050.9966803181871,132.91837747669143,58.816685270634025
1049.0279199346464,132.9619788802245,59.13069527648971
1047.021701856988,132.97752050409608,59.4827449527427
1044.8300006294692,132.9801440832148,59.85434069453207
1042.4530638357833,132.96917790375295,60.246450730146165
1039.8912985231188,132.94397870127102,60.6603270919417
